W N1
15860.1 0.00108986
15867.8 0.00111702
15875.4 0.00114117
15883.1 0.00116123
15890.7 0.001173
15898.4 0.00117957
15906 0.0011928
15913.7 0.00120688
15921.3 0.00122048
15929 0.00123288
15936.6 0.00124359
15944.3 0.00125219
15951.9 0.0012576
15959.6 0.00126016
15967.2 0.00125979
15974.9 0.00125642
15982.5 0.00125006
15990.2 0.00124101
15997.8 0.00123011
16005.5 0.00121422
16013.1 0.00119409
16020.8 0.00117005
16028.4 0.00114233
16036.1 0.00111123
16043.7 0.0010773
16051.4 0.00104077
16059 0.00100099
16066.7 0.000958615
16074.3 0.000914067
16082 0.000867795
16089.6 0.000820387
16097.3 0.000773546
16104.9 0.000724254
16112.6 0.000672899
16120.2 0.000620326
16127.9 0.000566986
16135.5 0.000513215
16143.2 0.000459257
16150.8 0.000405253
16158.5 0.000352114
16166.1 0.000299749
16173.8 0.000248214
16181.4 0.000197558
16189.1 0.000147749
16196.7 9.84784e-05
16204.4 4.8832e-05
16212 2.36082e-06
16219.7 -4.18804e-05
16227.3 -8.41914e-05
16235 -0.00012475
16242.6 -0.000163779
16250.3 -0.000201857
16257.9 -0.000239565
16265.6 -0.000273174
16273.2 -0.000303996
16280.9 -0.000332283
16288.5 -0.00035806
16296.2 -0.000381141
16303.8 -0.000400556
16311.5 -0.000415914
16319.1 -0.000433181
16326.8 -0.000450245
16334.4 -0.000466713
16342.1 -0.000482411
16349.7 -0.000497187
16357.4 -0.000510626
16365 -0.000522669
16372.7 -0.000535397
16380.3 -0.000548095
16388 -0.000560675
16395.6 -0.000573161
16403.3 -0.000585673
16410.9 -0.000598661
16418.6 -0.000612223
16426.2 -0.000624102
16433.9 -0.000635174
16441.5 -0.000645621
16449.2 -0.000655521
16456.8 -0.000664902
16464.5 -0.000673682
16472.1 -0.000681828
16479.8 -0.000690251
16487.4 -0.000698719
16495.1 -0.000707267
16502.7 -0.000716016
16510.4 -0.000725236
16518 -0.000735757
16525.7 -0.000748912
16533.3 -0.00075818
16541 -0.000765649
16548.6 -0.000771797
16556.3 -0.000776795
16563.9 -0.000780687
16571.6 -0.000783368
16579.2 -0.000784412
16586.9 -0.000785475
16594.5 -0.000786097
16602.2 -0.000786105
16609.8 -0.000785385
16617.5 -0.000783791
16625.1 -0.00078102
16632.8 -0.00077569
16640.4 -0.000771053
16648.1 -0.000766763
16655.7 -0.00076235
16663.4 -0.000757606
16671 -0.000752348
16678.7 -0.000746302
16686.3 -0.00073815
16694 -0.000730142
